pageid,name,revision_id
73939016,Andrea González Náder,1237644052
71253637,Aurora Estrada y Ayala,1216930716
68986895,Brigida Antónia Correia,1215933839
67858852,Carlos Arizaga Toral,1209006227
77283456,Catalina Ontaneda,1235477428
63248172,Diego Morejón,1203541349
24374579,Elías Wessin y Wessin,1247954393
35216708,Fabrizio Moreira,1216179522
57831791,Fernando Balda,1228185867
1756042,Francisco del Rosario Sánchez,1246219145
77061035,Galo Lara,1227282963
54518632,Geovanny Vicente,1242935342
26369624,Guillermo Franco (Ecuadorian general),1217991983
71855759,Ibeth Estupiñán,1197438913
73418614,Isabel Enriquez,1244754119
54282687,Isabel da Costa Ferreira,1246452294
2938787,Jack Veneno,1246218392
48561538,Jaime Durán Barba,1247684886
76802112,Jaminton Intriago,1248108232
45305408,Jorge Radhamés Zorrilla Ozuna,1196364434
51909380,Josefina Stubbs,1088363736
12224836,José Abílio Osório Soares,1244452248
70971257,João da Costa Tavares,1171957107
28787292,Juan Sánchez Ramírez,1247189451
41381286,Julio Martinez Acosta,1197437642
35885523,Julián Serulle,1225691930
70601564,Justino Mota,1244598725
41088511,Luis A. Martínez,1230753198
75380425,Luzmila Abad,1244503818
3739247,Manuel Carrascalão,1209003568
31796164,Manuel Magalhaes de Oliveira,1195585917
36810083,Marcel Jacobo Laniado de Wind,1244463510
63054839,Maria Terezinha Viegas,1235479870
71439755,María Sol Corral,1244050054
76585325,Mayra Montaño,1231714830
54310130,Mário Viegas Carrascalão,1245418200
32065439,Nino Konis Santana,1226226208
61653879,Olinda Morais,1009671491
41050361,Pablo Guerrero Martinez,1197438720
21513992,Pedro Moncayo,1220668792
76741753,Roberto Izurieta,1247633454
44413611,Roberto Salcedo Sr.,993659584
73664622,Xavier Enderica,1231714844
55686925,Ángela Freitas,1146093179
32482524,Abdelfattah al-Banna,1221423218
65526735,Abdullah Omran Taryam,1198632236
55304527,Ahmad Mazlum,1204273685
76462981,Ahmad Pasha al-Munkali,1216528648
74050157,Ahmed Emad El-Din Radi,1190632866
74102463,Ahmed Issa (Egyptian politician),1212669631
74780939,Ahmed bin Mohammed Al Maktoum,1233798238
9206814,Ahmed bin Rashid Al Maktoum,1233797941
7181725,Ahmed bin Saeed Al Maktoum,1248018288
34244756,Alfredo Vera Vera,1225834159
76918669,Arianna Tanca,1225861640
58881476,Diaa Rashwan,1236697683
40685601,Filoteo Samaniego,1228185877
75954630,Gabriela Sommerfeld,1225405935
30700413,Gawdat al-Malt,1197821084
47039919,George Messiha,1065964569
76381318,Hamdi al-Sayyid,1214462628
51012229,Hassan al Diqqi,1197455262
68377698,Hawaa Al Mansoori,1234875531
74112023,Hisham Amna,1161616362
10733961,Ibrahim El-Gohary,1221932048
40910487,Ismael Pérez Pazmiño,1246458509
75374478,Johanna Ortiz,1197439260
62816599,Joseph Cattaui,1250093996
73919401,Khaled Aly el-Bakly,1221811539
41351231,Khaled Dawoud,1238466466
48959648,Mahmoud Ahmad Ibiary,1183781331
74093226,Mahmoud Esmat,1164899761
1225061,Mamdouh Habib,1245969900
75455165,Mariana Yumbay,1244174358
42163229,Mohamed Ismail,1214429734
74065949,Mohamed Maait,1232708705
76630509,Mohamed bin Hadi Al Hussaini,1244074611
5587322,Mohammed bin Khalifa Al Maktoum,1174785297
5348698,Mohsen Badawi,1226333719
58565422,Mona Makram-Ebeid,1184351418
39615690,Mostafa Alnagar,1232632742
57638462,Mostafa Madbouly,1248662813
76924429,Mónica Palencia,1246133526
74188773,Nabil Dibis,1169476396
74117864,Omar Marwan,1232585318
75997884,Paola Vintimilla,1215715521
75501308,Qatawi family,1231696068
37868230,Rafik Habib,1112390859
11567541,Saeed bin Maktoum bin Hasher Al Maktoum,1235793193
74188900,Sameh Seif El-Yazal,1179919329
75509224,Soares family,1249966412
74188067,Soha Gendi,1221811571
7718919,Talaat Sadat,1203826601
26252692,Youssef Zulficar Pasha,1241283836
71861218,Abdirahman Eid Daahir,1233387219
11577547,Abdulaziz Nasser Al Shamsi,1249127813
38597984,Abdulkadir Kebire,1239319423
4635397,Abraha Kassa,1234388675
6939294,Abraham Kidane,1145201600
76647843,Abraham Tekeste,1224366851
71974699,Agegnehu Teshager,1242182622
2123001,Ahmad Al Tayer,1177332322
71647393,Ahmed Mohammed Nasser,1250125770
71969385,Ali Radai,1135756082
28644088,Almayahu Haile,1162392075
51590351,Ambaye Wolde Mariam,1210750106
67216844,Andi Meister,1219566686
72601140,Andrei Prii,1241968483
68333057,Ants Tamme,1241849026
17868434,Atnafu Abate,1214761583
66896495,August Janson,1242168347
9134199,Berhane Habtemariam,1222041277
2457429,Carl Robert Jakobson,1239944302
68194841,Elmar Järvesoo,1241971618
77194577,Felipe Hinestrosa Ikaka,1243089428
67069639,Friedrich Niggol,1250774229
2419650,Georg Trašanov,1248969934
36701866,Girma Asmerom,1245112869
73300449,Habtezion Hadgu,1250526937
32348440,Hamed bin Zayed Al Nahyan,1244999389
71950946,Hamid Ferej,1191770131
66896425,Harald Laksberg,1241969141
70387092,Heino Sisask,1241969242
47214835,Ibrahim Harun,1131754356
64342819,Ibrahim Omer,1225914040
67766728,Jüri Liim,1242177191
63798215,Khaled bin Mohamed Al Nahyan,1249535350
67042787,Kirill Teiter,1199847042
66357891,Lehte Hainsalu,1241897171
77653363,Manuel Osa Nsue Nsua,1251043345
41357201,Mohamed Abdulghani,1131726162
2121945,Mohamed bin Zayed Al Nahyan,1250912775
11559743,Mohammed Hussein Al Shaali,1224261260
39720301,Mohammed Saeed Nawed,1238224339
25841156,Mohammed bin Khalifa bin Zayed Al Nahyan,1177986904
64077889,Mohammed bin Saud Al Qasimi,1222566472
70576186,Romodan Mohammed Nur,1238345049
25805656,Saeed bin Zayed Al Nahyan,1177986909
30942528,Saqr bin Zayed Al Nahyan,1199874821
1724427,Shakhbut bin Sultan Al Nahyan,1244331023
918162,Tedla Bairu,1192857899
66910486,Theodor Rõuk,1242178040
68277960,Toomas Sildmäe,1183340383
23553340,Vice President of the United Arab Emirates,1248662237
46659298,Adem Ibrahim,1015964623
76684430,Adem Mohammed,1225860802
31649248,Alimirah Hanfare,1250176148
45213295,Andargachew Tsege,1192804898
658274,Anders Chydenius,1237345246
20342397,Arthur Brofeldt,1172784623
28836054,Asrat Desta,1193968561
75754338,Belete Molla,1199380443
76324392,Binalf Andualem,1240260904
36269519,Carl Axel Gottlund,1241745255
4470769,Darge Sahle Selassie,1242232622
69156026,Demelash Gebremichael,1219872816
66239490,Ergoge Tesfaye,1237243972
20342537,Erik Berg (politician),1175482820
3510774,Erik Fleming (councilor),1171255115
66359827,Fitsum Assefa,1240230949
75793863,Frehiwot Tamiru,1246156753
75746645,Getachew Assefa,1238974408
75806251,Getahun Mekuria,1209709210
73447791,Habtamu Ayalew Teshome,1246420960
75807871,Habtamu Tegegne,1209709278
16372180,Jakob Gadolin,1194343032
58578791,Jawar Mohammed,1234533731
48750979,Juneidi Basha,1234533615
75869067,Kemal Hashi Mohamoud,1197960601
67210080,Kitaw Ejigu,1246978732
2680252,Klaus Fleming,1242155197
76353719,Lake Ayalew,1219878989
20343117,Lars Gabriel von Haartman,1227056319
37583394,Lencho Letta,1234533713
52258407,Mawlid Hayir,1079991048
76039376,Mekdes Daba,1212557754
75694279,Melatework Hailu,1206836042
20342989,Mikhail Fyodorovich Ganskau,1159662514
28836297,Mogus Wolde Mikael,1193968324
43150425,Mulu Solomon,1188668236
75869721,Saharla Abdulahi Bahdon,1204248404
20342754,Selim Ekbom,1238920235
72815466,Simon Ekpa,1249750092
41122567,Sophia Yilma,1240741842
58260636,Su'ad Ahmed Farah,1145175185
41451842,Tadesse Birru,1247092369
78075696,Taye Atskeselassie,1250104755
7786796,Tekle Wolde Hawaryat,1243325381
67464872,Teklewold Atnafu,1244410095
68462924,Temesgen Tiruneh,1236566558
24615630,Timo Furuholm,1244928673
71455631,Tsegaye Mamo,1207573326
74551203,Yilkal Kefale,1238897608
40587789,Albert Bourderon,1242210573
20347512,Aleksander Strandman,1175875161
20345360,Aleksander von Kothen,1221166897
20347668,Anders Wirenius,1208137842
6571380,Antti Kuosmanen,1245068759
77262447,Bruno Clavet,1244708767
33867261,Bureau de La Rivière,1186806947
20345471,Carl Fabian Langenskiöld,1246601762
50750557,Charles Cassal,1242211126
70797781,Christoffer Taxell,1223403006
76465133,Denis Clavel,1242211544
77260842,Eddy Casterman,1242211173
1789613,Elisabeth Rehn,1223402708
34034156,Fritz Arthur Jusélius,1176811934
201678,Georg Magnus Sprengtporten,1249237629
70473307,Georges Berthoin,1242210523
7063289,Heikki Heikinpoika Vaanila,1250970116
33071575,Henri Philippe de Chauvelin,1242211499
50286583,Ignace Caseneuve,1242211094
34380970,Ilkka Hakalehto,1106130121
71817608,Jaakko Numminen,1223402940
67109396,Jaana Vasama,1242177029
201677,Jacob Magnus Sprengtporten,1235736355
63637983,Jacques la Caze,1156612646
63700121,Jean-François Bazin,1249283885
14314929,Jean Auguste de Chastenet de Puységur,1242211402
48710320,Jean Capelle (politician),1242211055
54033731,Jean Charbonnel,1242211337
60635940,Jean Cotereau,1204915513
74898341,Johan Mauritz Nordenstam,1177200759
20345752,Karl August Ramsay,1230788776
1043000,Keijo Liinamaa,1224595301
60468621,Kirsi Piha,1011166320
22052154,Konni Zilliacus (senior),1244155264
68236834,Matti Saarinen,1169424743
56054313,Maurice Colrat,1143025717
2226356,Max Jakobson,1164505452
67307273,Miranda Vuolasranta,1147171503
4625429,Nils Mustelin,1234849765
58351048,Nils Westermarck,1222041570
2415203,Olavi Mäenpää,1238920237
43724820,Paul Cotte,1185924083
20345455,Paul Kraatz,1244843931
21454683,Pierre-Jean-Baptiste Chaussard,1226291178
76592654,Pierre Baudis,1242210360
16900186,Reino Ragnar Lehto,1246163886
40448829,Shawn Huff,1248783720
1162066,Soheib Bencheikh,1247574563
41541349,Toivo Topias Pohjala,1166608674
39460195,Étienne-Laurent-Pierre Burnel,1242210968
35199360,Agénor de Gasparin,1219133343
66110297,Alain Griset,1177914220
35628835,Antoine-Adrien Lamourette,1245710505
55933814,Brigitte Girardin,1208933505
1253808,Charles Ganilh,1067808226
41664987,Charles Le Bègue de Germiny,1226239671
33627229,Charles Luca,1056918597
77770614,Chrétien François de Lamoignon de Basville,1243543068
42300706,Georges Humann,1082744637
42658335,Guillaume-Xavier Labbey de Pompières,1123950119
33871891,Guillaume IV de Melun,1067877319
18317712,Guillaume du Tillot,1228954562
25159673,Guy Hascoët,1211160728
20943404,Henri Martin (winemaker),1237299772
41981348,Hippolyte Laroche,1239515352
22996883,Hyacinthe Gaëtan de Lannion,1164055828
3066414,Jacques-Antoine Manuel,1214329727
42955580,Jacques Antoine Creuzé-Latouche,1208378471
68486372,Jacques Fournier (government official),1118405005
22773769,Jacques Marquet de Montbreton de Norvins,1226330852
50104853,Jean-Henry-Louis Greffulhe,1171320970
28622807,Jean Frydman,1244924499
33862386,Jean Le Mercier,1242753649
76769597,Jean Louvet (politician),1242210736
16010590,Jean Mattéoli,1232840219
23400031,Joachim Labrouche,1153276048
290532,Joseph-Ignace Guillotin,1236960439
32249947,Joseph Guinard,1226313448
19967345,Joseph Matthias Gérard de Rayneval,1223968504
41502418,Jules-François-Paul Fauris de Saint-Vincens,1190836759
77140837,Julien Leonardelli,1244346386
42664083,Louis Grégoire Deschamps Destournelles,1146428534
62291766,Louis Lareng,1172945590
23125171,Madeleine de Grandmaison,1245655403
7282229,Martial Borye Desrenaudes,1067855906
17822442,Maurice d'Hartoy,995050241
10306157,Michel Craplet,1087935075
33867953,Nicolas du Bosc,1067934529
62496744,Odette Grzegrzulka,1104771590
22846587,Paul Hay du Chastelet,1234583273
19159306,Philippe Hurault de Cheverny,1243544132
592146,Philippe Massoni,1234574618
32634620,Roland Giberti,955452341
77264957,Sandra Delannoy,1235911333
41625355,Théodore Ducos,1150936922
36402853,Victor Denain,1200165043
5795028,Xavier de Fürst,1248011706
57566798,Yves de Daruvar,1113513795
21482270,Édouard Dunglas,1235409307
33856644,Étienne de La Grange,1067940807
50447778,Albert Ollivier,1242209715
48900120,Alex Moscovitch,1189789885
18440884,Alexandre Parodi,1240170365
77480946,Anguilè Ré-Dowé,1242381206
22813183,Antoine Portail,1034304794
42226913,Antoine Richard du Cantal,1223238225
69382242,Bernard Morel (economist),1133063202
77209970,Bernard Mourad,1234045540
41599740,Charlemagne de Maupas,1058537657
26650098,Charles de Varigny,1242210186
25159785,Claude Taleb,1190063231
56170501,Dominique Meyer,1228711565
41629322,Ernest Pinard,1097917556
36173481,François-Alexandre Tardiveau,1186831209
25336650,François-Xavier de Peretti,1227759150
20743988,François Auguste de Thou,1138918376
59812800,Gabriel Puaux,1242249386
47420073,Gaston Vidal,1242210222
61058502,Gilles Pennelle,1244346827
42497598,Guillaume-Isidore Baron de Montbel,1011997346
67518648,Gérard Montassier,1224351881
6786719,Henri Peyroux de la Coudrenière,1227330329
23443162,Hélène Pelosse,1244217829
26162474,Ilham Moussaïd,1179014867
68137055,Jean-Marie Rausch,1240169046
13054782,Jean-Paul-Alban Villeneuve-Barcement,1242210246
38859751,"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",1237402258
66012879,Jean Tavernier,1238919580
45279197,Jeanne Mélin,1212292139
20291975,Joseph François Augustin Monneron,1233379299
75126813,Joseph Ostermann,1242209654
55078570,Joseph Périer,1182278156
41994337,Joseph Romain-Desfossés,1144306675
35869199,Louis Pailhas,1153278086
5464847,"Louis Phélypeaux, Marquis of La Vrillière",1242496790
6773561,"Louis Phélypeaux, Seigneur of La Vrillière",1217063771
5462788,"Louis Phélypeaux, comte de Saint-Florentin",1174304784
8885695,Marc Perrin de Brichambaut,1243149451
247290,Marcel Petiot,1238343251
212393,Marie Roch Louis Reybaud,1242211689
10820992,Marthe Richard,1246003128
31865395,Mathurin Anghiley,1177650175
54377444,Michel Pouzol,1050936152
68888941,Paul Mentré,1195582162
21031373,Philippe Paolantoni,1204714650
70349592,Pierre Ferri-Pisani,1214518208
62103567,René Ribière,1226476376
19370336,Rodolphe Prager,1083697354
39777660,Victor Perret,1014506148
4679271,Érik Orsenna,1242209759
53425916,Abdoulie Bojang,1233734473
71200387,Ajaaratou Satang Jow,1175733791
45471358,Alieu Badara Njie,1249462265
42499736,Alieu Badara Saja Taal,1247050844
36517096,Amadou Scattred Janneh,1214288012
67385608,Amie Bojang-Sissoho,1237362851
64690108,Bruno Baum,1245092447
70416811,Buba Samura,1244830184
30779489,Carl Heinrich Wilhelm Hagen,1226188291
50996259,Christian August von Eyben,1150862730
36151221,Christian Wilhelm Karl Ewald,1226174343
475680,Dawda Jawara,1248194414
35347497,Dieter Engels,1165387534
3289542,Fabakary Jatta,1248653384
67225682,Fatou Sanyang Kinteh,1247250306
66108652,Friedrich Johannes Frommann,1093387022
2143613,Friedrich von Gentz,1248790750
31265616,Georg Fein,1222221753
15139131,Georg von Blumenthal,1243051498
23435274,Gerhard Besier,1248500772
27109263,Gert Haller,1068252041
61340295,Günter Gaus,1246337794
35273677,Heinrich Fleißner,1069865479
2172451,Hermann Heller (legal scholar),1244979496
66148785,Ida Reteno Assonouet,1152970577
612566,Ignatz Bubis,1191575496
1248243,Jean-Hilaire Aubame,1239996953
34279224,Johann Christian von Boyneburg,1249921858
40897765,John Ehret,1237258272
36231155,Joseph Henry Joof,1243508400
5173010,Karl Theodor Bayrhoffer,1137678089
70416683,Kunda Kamara,1244830178
53413808,Lamin Saine,1137915624
72175435,Lee White (conservationist),1186832805
75392531,Lena Arnoldt,1228301192
1302855,Ludwig Hassenpflug,1226116184
53429944,Mai Fatty,1151066074
53436248,Modou Bamba Gaye,1151065994
62140105,Momodou Sabally,1243625627
53890038,Muhammed Magassy,1151065996
42119920,Otto Ballerstedt,1189113633
45268834,Otto Beck,1226154964
36231001,Pap Cheyassin Secka,1247083871
29343651,Paul Fugger von Kirchberg und Weißenhorn,1251055361
440245,Rudolf Bahro,1246514462
67248941,Shqiprim Arifi,1245996635
77382621,Torben Braga,1248547868
36177058,Werner E. Ablaß,1242018201
76989633,Winfried Fockenberg,1225418442
76621647,Wolf-Michael Catenhusen,1239972537
3567423,Adolf Pilar von Pilchau,1237840723
10775216,Armin Mohler,1245358961
33735316,Bernd Hüttemann,1230379647
22466849,Caio Koch-Weser,1215567546
15873918,Carl Otto von Madai,1240634849
70208378,Charles Lavy,1226204581
66092213,Christian Theodor Overbeck,1240259800
1682241,Christoph Ernst von Houwald,1241312980
27082532,Dieter Kunzelmann,1231353179
25280087,Dietrich Heinrich Ludwig von Ompteda,1242565618
43714241,Eduard von Schele zu Schelenburg,1231553871
62274004,Emilie Kiep-Altenloh,1161356025
19495219,Ernst Henrici,1239894377
53203305,Ernst Wilhelm von Schlabrendorf,1001280832
20717242,Felix Lichnowsky,1226205451
35637650,Francis Kruse,1226779277
75392772,Franka Hitzing,1228300948
35302688,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",1244334799
32752387,Franz Seraph von Pfistermeister,1231553705
30754338,Friedrich-Carl Peus,1240004651
805102,Friedrich von Holstein,1234065530
44732118,Gottlob Johann Christian Kunth,1233135330
4411174,Gunter Pleuger,1104322145
30754640,H. Busso Peus,1240004707
22423679,Hans Paasche,1240891443
76618650,Hermann Schäfer,1221143754
20952682,Herwart von Hohenburg,1247120291
34560524,Jakob Heller,1154908966
3062050,Johan Rantzau,1240776519
36817590,Johann Ludwig Klüber,1242565581
28730982,Joseph Hillebrand,1220777049
25862088,Joseph Musiol,1173064538
73363852,Karl Ledderhose,1240898056
10537736,Ludwig von Lützow (politician),1239513332
69806273,Marianne Laqueur,1241574430
61571451,Martin Horn (politician),1143929714
9743492,Max Montgelas,1226211497
5666250,Max von Oppenheim,1240981396
76159674,Mike Schubert,1210860457
52696076,Moritz Rittinghausen,1144503312
8303718,Moriz Lieber,1222045087
77121715,Nela Riehl,1242962207
13472726,Paul Schiemann,1234101505
77399339,Prince Richard of Hesse,1240804152
52742626,Rudolf Hilf,1065378015
29551586,Theodor Olshausen,1242256661
65806088,Tobias Köck,1222073597
67843278,Walter von Saint Paul-Illaire,1227931073
73573336,Werner Knieper,1188787560
909703,Wolfgang Müller von Königswinter,1223428429
14514815,"Adam, Count of Schwarzenberg",1243650424
76324389,Adelheid Tröscher,1222297199
37053679,Agyen Kokobo,1187316535
3028558,Alcibiades Diamandi,1225731455
71792787,Alexis Liatis,1118203952
52904238,Anna Strohsahl,1235511227
75844027,Antonis Fosteridis,1226111002
63668146,Ashok-Alexander Sridharan,1250926280
16553291,Asimakis Fotilas,1238412906
34397265,Bertram von Sturm,1146695614
14369985,Christos Daralexis,1083450519
74567249,Curt Wach,1227609154
66914786,Despina Chatzivassiliou-Tsovilis,1246159519
71792538,Eustathios Lagakos,1118204107
57628923,Failos Kranidiotis,1156045704
19246223,Friedrich Gustav Carl Ulrich Franz von Schnehen,971361950
67887983,Georgios Drys,1205444933
71792361,Georgios Exintaris,1122203734
51303997,Georgios Kourtoglou,1161584075
32865142,Gerhard Stahl,1237391547
70541292,Giorgos Katiforis,1221278854
76497369,Heinrich Alois von Reigersberg,1228879346
14077268,Heinrich Sudermann,1226369269
28264422,Heinrich Voelter,1130505690
67025581,Hellmuth Weiss,1244017494
32732968,Henry Ernest of Stolberg-Wernigerode,1230350617
41569376,Hermann Wittich,1226380770
66862454,Hugo Wesendonck,1226378603
72146573,Ioannis Dimopoulos,1119564390
71792321,Ioannis Gryparis (1848-1922),1118204026
71351663,Ioannis Malachias,1232322174
77627834,J. Nee Amahtey Hyde,1244174684
23412245,"Joachim, Count of Schönburg-Glauchau",1235919925
28959366,Karl von Starck,1236241537
66315652,Ludwig Georg Winter,1062661561
42801042,Matthaios Kofidis,1216081687
10949909,Nikolaos Makris,1163124965
37053878,Ofusu Kwabi,1103370473
612374,Paul Spiegel,1249590782
24165446,Peter Schott,1158805969
76431481,Ruth Weckenmann,1243240587
39600644,Sefis Anastasakos,1232348830
51304304,Sofoklis Avraam Choudaverdoglou-Theodotos,1232322281
64033054,Spyridon Galinos,1177420715
43618174,Stanislaw Trabalski,1238513656
49854329,Stavros Karampelas,1164966747
71756523,Theophilos Kamberidis,1204621612
390588,Veit Ludwig von Seckendorff,1228470873
40585929,Wolfgang Templin,1233839679
51604906,Aldana Sandoval,1016735357
5942616,Alketas Panagoulias,1247604735
68554556,Anestis Vlahos,1249587277
72451600,Anni Podimata,1157530218
22935873,Avraham Rakanti,1226946571
39588823,Carlos Castillo Medrano,1015536139
71792459,Christos Xanthopoulos-Palamas,1118204132
58098910,Edwin Escobar Hill,1102909542
63339569,Estuardo Galdámez,1177403953
66105502,Eugenia Tsoumani-Spentza,1232437700
68991041,Fotini Dekazou Stefanopoulou,1188372971
13254940,Fotis Perlikos,1242765206
30716166,Francis Alexis,1242252016
73159910,Georgios Romeos,1240228353
34630775,Georgios Tertsetis,1234384469
68715763,Giannis Theonas,1194465925
16320450,Haris Romas,1247440581
29080852,Harold Caballeros,1230133462
71792633,Ioannis Soutsos,1118204096
65244237,Ismail Molla,1243379211
48582222,Jafeth Cabrera,1195917199
52145840,Joaquín Méndez,1188598687
30131361,Jorge García Granados,1220742353
67380108,José Alejandro de Aycinena,1231096508
21920068,José Batres Montúfar,1222957267
529119,José Francisco Barrundia,1227213476
35617008,Juan José de Aycinena y Piñol,1228261278
71792593,Konstantinos Zografos,1118203914
71974774,Leo Cato,1133912529
44991874,Luis Batres Juarros,1231590847
64197327,Mariano Beltranena y Llano,1228325819
45232013,Mariano de Aycinena y Piñol,1242284183
49854435,Neoklis Sarris,1179418320
54165363,Nikitas Venizelos,1231258246
51304733,Nikolaos Tsourouktsoglou,1246424186
73211361,Nikos Kosis,1173589571
61495820,Pedro Brolo,1228345888
38832484,Ricardo Bueso,1145140846
63339019,Roberto Arzú,1228262014
65443807,Simos Simopoulos,1211043784
77405495,Sokratis Famellos,1246982301
71763970,Spiros Zournatzis,1189128481
56871514,Spyridon Valettas,1223108932
46241234,Theodoros Negris,1248921819
46918711,Theofanis Tombras,1158045142
61286084,Traianos Nallis,1247683483
74148885,Vasilis Stigkas,1244105942
66760719,Vassilis Rotas,1220371513
46739427,Yannis Moralis (politician),1243618134
62698369,Yiannis Papadimitriou,1225990254
29804755,Achkar Marof,1172887309
71204439,Aissata Mariama Soumah,1226483955
24328180,Albert Liurette,1187822681
11964352,Almamy Ahmadou of Timbo,1213635496
30506204,Alpha Oumar Barry,1171242393
71983758,Amadou Damaro Camara,1138773088
70035628,Antony Beaujon,1129731289
29651806,Barry III,1157234813
46750296,Boubacar Yacine Diallo,1226298707
73755401,Carlos Pineda (politician),1225818991
71204499,Dansa Kourouma,1225689289
920163,Diallo Telli,1178513406
46740309,Dinah Salifou,1230417967
77058234,Dominique Kpoghomou,1231545434
2276736,Eduardo Stein,1228343915
67954787,Facinet Touré,1190559256
31938784,Fode Mamadou Touré,1177650762
19273284,Fodé Bangoura,1242679828
29769779,Fodéba Keïta,1219849021
77058533,Guillaume Hawing,1231993438
69206004,Ibrahima Abé Sylla,1230984048
75161085,Ibrahima Kaba Bah,1189714237
29769860,Ismaël Touré,1246469917
52388108,John Carter (ambassador),1242807439
4232189,José Milla y Vidaurre,1217472460
29804542,Karim Bangoura,1178323740
57824660,Koutoub Moustapha Sano,1240195055
30297379,Lansana Diané,1063277893
13753704,Luis Francisco Ortega Menaldo,1241053119
46715423,Mahmoud Bah,1179963758
24803596,Mamadou Boye Bah,1241621063
69179446,Mamadou Pathé Diallo,1243645294
31847917,Mamba Sano,1186381012
45229211,Manuel Francisco Pavón Aycinena,1235527107
61119999,Manuel Villacorta,1220669085
34549767,Mariano Rivera Paz,1238485439
49070759,Mory Sinkoun Kaba,1169321796
29774444,Moussa Diakité (politician),1214352187
72580431,Máximo Santa Cruz,1180481554
66284957,Nigel Dharamlall,1245162145
9885226,Pedro Molina Mazariegos,1249577124
59707819,Roberto Molina Barreto,1244829604
2662165,Roy Fredericks,1225354614
26021922,Sekou Benna Camara,1214405631
77233834,Sidiba Koulibaly,1233177790
36367195,Stephen Campbell,1231770164
77057996,Sény Camara,1231187957
46740375,Thierno Aliou,1025501033
31875288,Yacine Diallo,1157228808
5996689,Édouard Benjamin,1234308934
6040733,A. R. F. Webber,1156355955
7834209,Alix Mathon,1099843841
61977058,André Michel (lawyer),1173706360
41493625,Aníbal Delgado Fiallos,1173755289
47395525,Barton Scotland,1222160201
32845870,C. N. Sharma,1219573961
40578917,Carlos Escaleras,1250417536
71483524,Evans Lescouflair,1206969587
7761033,Fernand Hibbert,1144570454
76777985,Fritz Bélizaire,1250252849
7762746,Frédéric Marcelin,1190558665
48183905,Gary Victor,1224935116
25801712,Georges Anglade,1246159936
66114049,Gérard Gourgue,1105537507
1467722,Jacques Roumain,1243382687
53507345,Jane Phillips-Gay,1189968275
32046095,Jean-Baptiste Mills,1234699497
53952760,Jean-Chrisostôme Imbert,1071832914
7774593,Jean-Fernand Brierre,1215401761
72729625,Jean-Louis Annecy,1232824556
52800686,Jean Julme,1161799415
68579823,Joseph Harmon,1233268491
68202102,Joseph Lambert (Haitian politician),1246577456
66707590,Joseph Mécène Jean-Louis,1176875041
48475064,Jovenel Moïse,1248975727
7718063,Jules Solime Milscent,1244840590
68526249,Lorimer Denis,1189706771
16071335,Luckner Cambronne,1242496812
35599764,Manzoor Nadir,1242176652
7747967,Massillon Coicou,1248295740
76262682,Michel Patrick Boisvert,1242253141
7749024,Oswald Durand,1241151320
2630658,Paul Arcelin,1248663780
42906201,Philippe Thoby-Marcelin,1189492499
7719228,Pompée Valentin Vastey,1221102733
516058,President of Haiti,1247861822
47395955,Rahman Baccus Gajraj,1242807387
71673544,Rashleigh Jackson,1170739829
17930574,Robert Manuel (politician),1244197773
47111159,Robert Persaud,1190122265
48349322,Robert Victor Evan Wong,1224213889
72330877,Rony Célestin,1127705961
53943539,Rosalvo Bobo,1221928174
65074674,Septimus Rameau,1244094811
7750559,Solon Ménos,1244094860
68951580,Ubraj Narine,1211442079
55731214,Winifred Gaskin,1215776481
50139003,Yolani Batres,1184919604
7742563,Émile Nau,1244094728
49610734,Agapito Robleda Castro,1183485100
34248646,Aladár Andrássy,1029640359
1581384,András Fáy,1227415124
36891021,Balthasar Báthory,1030716598
45616992,Carlos Urbizo,1093553119
51145970,Carlos Zúñiga Figueroa,1196013744
43986743,Dávid Bélaváry,1189139711
61924791,Dénes Farkas,1120590347
19712784,Elek Benedek,1212561738
29214707,Emil Dessewffy,1217438745
37262818,Farkas Bethlen,1221961669
37107222,Ferenc Esterházy (1715–1785),1221058943
6682394,Franz Anton Basch,1217589862
21395252,Giovanni de Ciotta,1222150298
34210312,György Andrássy,1225123124
7115113,György Ekrem-Kemál,1194939369
874368,István Horthy,1248580671
64245973,Joaquín Rivera,1225451471
45623096,John Drágfi,1247456996
221954,José Cecilio del Valle,1241979774
66375616,José Jeronimo Zelaya,1122819804
64246503,José María Martinez Salinas,1104275868
66374492,Justo Herrera,1227062098
37259853,János Bethlen,1198918159
71704344,János Fuzik,1171871582
36908546,János Ghyczy,1051406176
53734494,János Nepomuk Farkas,1120590142
36481215,József Farkas (politician),1171333227
74786917,József Hertelendy (1833–1891),1228990168
34207215,Károly Andrássy,1226148197
38226668,Lajos Fodor,1214416146
14747953,László Endre,1226809980
47368083,Marlon Tábora Muñoz,1127474919
46795242,Miguel Andonie Fernández,1219318782
36815464,Mihály Csáky,1245851485
35047952,Miksa Hadik,1017820647
38965045,Márton Berzeviczy,1218731042
46364904,Ottó Herman,1226641724
33582671,Péter Fülöp,1147889438
69498945,Renato Florentino,1243219659
41103646,Salvador Nasralla,1250265293
12709624,Stephen III Báthory,1226128145
12296380,Stephen VII Báthory,1210205888
9703019,Stephen V Báthory,1236501380
